,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
2270,Gauteng - health,Mask half respiratory protection FFP1,0,67500,3517500.0
2271,Gauteng - health,Mask laryngeal infant/paediatric: sz:2 0,0,0,25720.0
2272,Gauteng - health,Mask laryngeal infant: size:1 5 (5-10kg),0,0,38580.0
2273,Gauteng - health,Mask oxygen rebreathing for adults 1 8m,0,0,43637.0
2274,Gauteng - health,Mask oxygen under chin type adult,0,0,57814.0
2275,Gauteng - health,Mask oxygen under chin type paediatric,0,0,1849.5
2276,Gauteng - health,Mask oxygen venturi 28% adult size,0,21091,21080.0
2277,Gauteng - health,Mask oxygen venturi paeds 42271708-00039,0,1656,1656.0
2278,Gauteng - health,Mask particulate filtering half mask,0,0,376740.0
2279,Gauteng - health,Mask respirator & surgical 1860 adult sz,0,961380,9871515.0
2280,Gauteng - health,Mask respirator with straps FFP2 20/b,0,80040,1348380.0
2281,Gauteng - health,Mask surgic short elastic loop 100/pk,0,0,22425.0
2282,Gauteng - health,Mask surgical face non woven flexible,0,0,3321500.0
2283,Gauteng - health,Mask surgical face std type 1 rectangula,0,1242000,1242000.0
2284,Gauteng - health,Mask surgical theatre without loop,0,0,469440.0
2285,Gauteng - health,Mask surgical type N95;1 s,0,159942728,417942034.0
2286,Gauteng - health,"Matresses for bed/cot ""Durofoam Mattress""",0,0,47938.5
2287,Gauteng - health,Mattress adjustable bed 196x820x150mm,0,0,2589.82
2288,Gauteng - health,Mattress bed/cot hospital RRTR24-02-010,0,0,256003.6
2289,Gauteng - health,Mattress cradle 75cm x 50cm white,0,0,20633.58
2290,Gauteng - health,Mattress for bed hospital high-low,0,0,1476.2
2291,Gauteng - health,Mattress for bed is double stitched 3x26,0,0,151868.64
2292,Gauteng - health,"Mattress for hospital bed/cot ""Durofoam""",0,0,311478.2
2293,Gauteng - health,Mattress hospital bed 1950x 850x 150mm,0,0,19858.2
2294,Gauteng - health,Mattress patient trolley RT24-12-019ME,0,0,6005.0
2295,Gauteng - health,Mattress pressure relief matress system,0,0,53233.28
2296,Gauteng - health,Mattress system pressure relief with pump,0,0,332708.0
2297,Gauteng - health,"Mattress, pressure relief",0,0,1214131.78
2298,Gauteng - health,Mechanical transport ventilator,0,0,1658596.68
2299,Gauteng - health,Mindary M7 Ultrasound Machine,0,0,2487715.3000000003
2300,Gauteng - health,Minus 40 double door drug refrigerator,0,119939,119938.94
2301,Gauteng - health,Mobile Autoclave,0,0,168338.04
2302,Gauteng - health,Mobile Light,0,0,71974.68
2303,Gauteng - health,Mobile Suction Unit,0,0,52664.8
2304,Gauteng - health,Mobile x-ray Machine,0,0,3219135.32
2305,Gauteng - health,"Monitor Acer LED V206HQLAb 19 5""",0,0,5865.0
2306,Gauteng - health,Monitor BP machine ( NIB/SPO2 trolley biolight V6,0,0,91445.94
2307,Gauteng - health,Monitor Dell 20: E2016H 19 5 inches,0,0,65358.26
2308,Gauteng - health,"Monitor ICU ""Drager Vista 120 Model C""",0,0,8912674.5
2309,Gauteng - health,Monitor ICU modular Mindray Beneview T6,0,0,30202389.96
2310,Gauteng - health,Monitor NIBP desktop Biolight V6,0,0,113414.37
2311,Gauteng - health,Monitor NIBP desktop GE Healthcare V100,0,0,15772.19
2312,Gauteng - health,Monitor NIBP desktop Minray VS 800,0,0,92425.41
2313,Gauteng - health,Monitor NIBP on stand Biolight V6,0,0,169350.47999999998
2314,Gauteng - health,Monitor NIBP on stand Contec CMS5100,0,0,31162.14
2315,Gauteng - health,Monitor NIBP on stand Creative PC900,0,0,272181.96
2316,Gauteng - health,Monitor NIBP on stand Edan Instru M3A-N,0,0,389995.1
2317,Gauteng - health,Monitor NIBP on stand GE Healthcare V100,0,0,993066.72
2318,Gauteng - health,Monitor NIBP vital signs+pulse oximeter,0,0,38133.58
2319,Gauteng - health,Monitor NIBP/SPO2 trolley Biolight V6,0,0,2392835.4299999997
2320,Gauteng - health,Monitor NIBP/SPO2 trolley Edan M3A-NS,0,0,354541.0
2321,Gauteng - health,Monitor NIBP/SPO2 trolley Mindray,0,0,141482.56
2322,Gauteng - health,Monitor apnea neonat modular Beneview T6,0,0,211193.44
2323,Gauteng - health,Monitor apnea neonat modular GE B450,0,0,9041.8
2324,Gauteng - health,Monitor basic m/param Mindray,0,0,536157.12
2325,Gauteng - health,Monitor basic m/param Mindray MDRUMEC10,0,0,224330.54
2326,Gauteng - health,Monitor basic m/param Mindray MDRUMEC12,0,0,664469.75
2327,Gauteng - health,Monitor basic m/paramet Vista 120Model C,0,0,237671.32
2328,Gauteng - health,Monitor basic m/parameter Kohden SVM7501,0,0,153020.6
2329,Gauteng - health,Monitor basic multi-paramet Edan iM50 PM,0,0,231003.0
2330,Gauteng - health,Monitor bedside PVM-2701 Vismo 10 4 inch,0,0,1568461.15
2331,Gauteng - health,Monitor blood pressure non-invasive port,0,0,117755.1
2332,Gauteng - health,"Monitor centrol venous pressure,AB520cvp",0,0,144163.0
2333,Gauteng - health,"Monitor computer 15""",0,18400,18399.6
2334,Gauteng - health,Monitor computer 19in colour flat TFT,0,0,2750.0
2335,Gauteng - health,Monitor digital blood pressure Riester,0,0,203326.0
2336,Gauteng - health,Monitor digital blood pressureUA767 Plus,0,0,27600.0
2337,Gauteng - health,Monitor doppler fetal heart Bistos BT220,0,0,8536.02
2338,Gauteng - health,Monitor doppler fetal heart Sino-Hero,0,0,46852.2
2339,Gauteng - health,Monitor fetal twins CMS800G,0,0,15617.4
2340,Gauteng - health,Monitor icu modular Edan instruments V6,0,0,12456437.799999999
2341,Gauteng - health,Monitor icu modular neonates Drager,0,0,12037804.4
2342,Gauteng - health,Monitor icu modular state BIOLIGHT BLTQ7,0,0,3177783.9200000004
2343,Gauteng - health,Monitor icu modular state CARESCAPE B450,0,0,12325348.0
2344,Gauteng - health,Monitor icu modular state CARESCAPE B650,0,0,1987008.0
2345,Gauteng - health,Monitor icu modular state NKBSM3763K,0,0,1695548.0999999999
2346,Gauteng - health,Monitor intracranial pressure (CAM02),0,0,438955.0
2347,Gauteng - health,Monitor neonatal portable SpO2 Pulse,0,0,488386.5
2348,Gauteng - health,Monitor patient Philips IntelliVue X2,0,0,201242.32
2349,Gauteng - health,Monitor patient central with printer,0,123481,123481.4
2350,Gauteng - health,Monitor patient multi parameter IPM-9800,0,185224,185224.2
2351,Gauteng - health,Monitor patient physio MRI item no 18 00,0,0,402500.0
2352,Gauteng - health,Monitor patient vital signs non invasive,0,61843,232210.77000000002
2353,Gauteng - health,Monitor physiol patient-neonatal/adult,0,0,70774.0
2354,Gauteng - health,Monitor upper arm blood pressure MG150F,0,0,6300.0
2355,Gauteng - health,Monitor vital sign ems electronic,0,61844,61843.53
2356,Gauteng - health,Monitor vital signs NIBP SPO2 temp heart,0,0,20140.22
2357,Gauteng - health,Monitor vital signs VS2 NBP and SPO2,0,0,342436.8
2358,Gauteng - health,"Monitor, Central Station",0,0,138807.02
2359,Gauteng - health,"Monitor, Multiparameter, ICU",0,0,42509300.0
2360,Gauteng - health,"Monitor, central station, compatable to monitor-ICU",0,0,1098395.82
2361,Gauteng - health,Monitoring kit pressure single tranducer,0,0,26216.0
2362,Gauteng - health,Monitoring set double pressure 3cc flush,0,0,31439.0
2363,Gauteng - health,Mophead fan yarn colour coded blue,0,0,31412.0
2364,Gauteng - health,Mophead fan yarn colour coded green,0,0,11792.0
2365,Gauteng - health,Mophead fan yarn colour coded red,0,0,61655.8
2366,Gauteng - health,Mophead fan yarn colour coded yellow,0,0,11792.0
2367,Gauteng - health,"Mornitor, Vital Signs Monitor, Mobile",0,0,1772705.0
2368,Gauteng - health,Mortuary Trolleys,0,0,155733.2
2369,Gauteng - health,Mortuary trolley,0,0,93439.92000000001
2370,Gauteng - health,Multifiltrate Haemodialysis Renal Machines,0,0,2208000.0
2371,Gauteng - health,"Multiparameter Modular Monitor, ICU",0,0,20287840.8
2372,Gauteng - health,NIBP Monitor-vital signs,0,0,664608.11
2373,Gauteng - health,Nebuliser ultrasonic humidifier,0,0,81156.6
2374,Gauteng - health,"Nebuliser, ultrasonic",0,0,611498.0
2375,Gauteng - health,Neuro Surgery Instrument Set,0,0,417555.28
2376,Gauteng - health,Neurologic Hammer,0,0,115.0
2377,Gauteng - health,Nitrous oxide (N2O) med pin 31 3kg cylin,0,3906,500000.0
2378,Gauteng - health,Non-invasive patient monitor on Trolley,0,0,3182324.5
2379,Gauteng - health,OXIMETER PULSE,0,0,11378.95
2380,Gauteng - health,OXYGEN FLOW METER,0,0,13396.9
2381,Gauteng - health,Other,Rental,1849092,0.0
2382,Gauteng - health,Overbed table,0,0,563070.05
2383,Gauteng - health,Overhead Incubators,0,0,1411622.17
2384,Gauteng - health,Overshoe operate room slip on 100/pk,0,360000,557460.0
2385,Gauteng - health,Overshoe plastic single use 100/box,0,0,2645250.0
2386,Gauteng - health,Overshoe plastic single use elasticated,0,0,615200.0
2387,Gauteng - health,Overshoes POBA knee length boot cover,0,0,278100.0
2388,Gauteng - health,Oxygen (O2) I V R 1 40kg refill,0,737,709.0
2389,Gauteng - health,Oxygen Regulator,0,0,86250.0
2390,Gauteng - health,Oxygen flow meter item:41112501-00002,0,0,61672.0
2391,Gauteng - health,Oxygen flowmeter single to wall,0,0,25002.38
2392,Gauteng - health,Oxygen medical liquid bulk per kg,0,84181,700000.0
2393,Gauteng - health,PEEP valve / diveter,0,0,8474.2
2394,Gauteng - health,PPE028 Sanitiser refil for dispensers,Sanitizer,1994997,0.0
2395,Gauteng - health,PULSE OXIMETRY A DESTOP,0,0,53745.0
2396,Gauteng - health,Paed bag mask resuscitator,0,0,3218.0
2397,Gauteng - health,Paper ECG for MRL cardiac monitor,0,0,1723.2
2398,Gauteng - health,Patient Bed,0,0,249960.5
2399,Gauteng - health,Patient Monitors - icu,0,0,5233827.0
2400,Gauteng - health,Patient Monitors and brackets,0,0,1536120.3399999999
2401,Gauteng - health,Patient transfer roller,0,0,16381.92
2402,Gauteng - health,Payment of gas,0,0,5000000.0
2403,Gauteng - health,Peak Flow Meter,0,0,862.5
2404,Gauteng - health,Power Drills Large,0,0,586404.5
2405,Gauteng - health,Private nursing services,0,1617752,5866954.43
2406,Gauteng - health,Probe Linear,0,0,76251.04
2407,Gauteng - health,"Pump, infusion",0,0,16181160.4
2408,Gauteng - health,"Pump, syringe",0,0,3873686.4
2409,Gauteng - health,Pupil Torch (Penlight),0,0,110.4
2410,Gauteng - health,Receptacle polyester linen for carrier,0,0,20398.7
2411,Gauteng - health,Receptacle polyster linen for carrier,0,0,8869.0
2412,Gauteng - health,Refil Carbon Dioxide grade-med 1 4KG PI,0,15383,906.98
2413,Gauteng - health,Refill Air grade-medical 8 5KG,0,0,7109.3
2414,Gauteng - health,Refill LPG gas industrial bulk tank Oryx,0,45378,300000.0
2415,Gauteng - health,Refill Nitric Oxide Kinox,0,0,129375.0
2416,Gauteng - health,Refill Nitrous Oxide grade-med 31 3KG,0,147148,279679.27
2417,Gauteng - health,Refill Oxygen grade-medical 0 47KG PI,0,614979,4806.75
2418,Gauteng - health,Refill Oxygen grade-medical 0 94KG,0,5092,5117.0
2419,Gauteng - health,Refill Oxygen grade-medical 0 94KG PI,0,0,32546.1
2420,Gauteng - health,Refill Oxygen grade-medical 1 84KG PI,0,3339,115605.6
2421,Gauteng - health,Refill Oxygen grade-medical 10 2KG,0,788620,3868297.58
2422,Gauteng - health,Refill Oxygen grade-medical 4 6KG,0,0,30431.6
2423,Gauteng - health,Refill Oxygen grade-medical 4 6KG PI,0,12252,26862.08
2424,Gauteng - health,Refill Oxygen medical,0,410987,2364257.1
2425,Gauteng - health,Refill Oxygen medical cylinder IVR 2000,0,6066,6066.4
2426,Gauteng - health,Refill medical oxygen in cylinders zone2,0,0,1503.62
2427,Gauteng - health,Refrigerator vaccine storage 400l volume,0,0,119938.94
2428,Gauteng - health,Regulator bullnose dial click stop,0,0,6888.5
2429,Gauteng - health,Regulator bullnose with flow female,0,0,2937.6
2430,Gauteng - health,Regulator oxygen 12 position flow contrl,0,0,4366.35
2431,Gauteng - health,Regulator pin index dial click stop,0,0,1164.36
2432,Gauteng - health,"Regulator, Oxygen",0,0,34500.0
2433,Gauteng - health,Remover adhesive wipes 50 per box,0,129540,64700.0
2434,Gauteng - health,Renovation,0,80309529,0.0
2435,Gauteng - health,Rental,0,661663,0.0
2436,Gauteng - health,Rental bulk tank medical compressed gas,0,0,34133.0
2437,Gauteng - health,Rental gas cylinders according to specs,0,0,58806.0
2438,Gauteng - health,Respirator  FFP2 valved 8822 disposable,0,0,23000.0
2439,Gauteng - health,Resuscitation manual Child,0,0,5175.0
2440,Gauteng - health,Resuscitation manual infant disp,0,0,2330.25
2441,Gauteng - health,Resuscitation trolley,0,0,81724.88
2442,Gauteng - health,Resuscitator infant gas GE Healthcare,0,0,45528.92
2443,Gauteng - health,Resuscitator manual adult,0,0,63948.0
2444,Gauteng - health,Resuscitator manual child,0,0,9654.0
2445,Gauteng - health,Resuscitator manual infant,0,0,5972.0
2446,Gauteng - health,"Resuscitator, manual, Adult",0,0,209813.6
2447,Gauteng - health,"Resuscitator, manual, infant",0,0,11693.8
2448,Gauteng - health,"Resuscitator, manual, paeds",0,0,20917.0
2449,Gauteng - health,Ripple Mattresses,0,0,113120.72
2450,Gauteng - health,Round about with basin,0,0,118075.62
2451,Gauteng - health,STRYKER BEDS,0,0,396722.4
2452,Gauteng - health,Sanitizer detergent vacuum cleanser 5l,0,0,33249.0
2453,Gauteng - health,Sanitizer powder chlorine disinfecta 30g,0,777630,611040.0
2454,Gauteng - health,Saturation Monitor,0,0,159723.1
2455,Gauteng - health,Scale Weighing electronic baby and child,0,0,1361.69
2456,Gauteng - health,Scale electronic baby & Child,0,4085,4085.07
2457,Gauteng - health,Scale electronic bathroom type,0,0,20183.5
2458,Gauteng - health,Scale electronic neonatal 20kg,0,0,2782.2
2459,Gauteng - health,"Scale, Weighing, Electronic, Baby/Child",0,0,1361.69
2460,Gauteng - health,"Scale, weighing electronic, baby and child convertible.",0,0,4085.07
2461,Gauteng - health,Screen bedside mobile 3 fold 1670x590mm,0,0,13861.2
2462,Gauteng - health,Screen bedside wheeled type C,0,0,27722.4
2463,Gauteng - health,Screen bedside wheeled type C 1680mm,0,0,359397.12
2464,Gauteng - health,Sensor flow for ventilator Servo-Air,0,0,145885.8
2465,Gauteng - health,Sensor flow ventilator GE Carescape R860,0,0,18436.4
2466,Gauteng - health,Service cold fogging utilising CAS,0,0,1998193.0
2467,Gauteng - health,Shield visor anti-fogging,0,8786250,400750.0
2468,Gauteng - health,Soap anti bacterial hand soap liquid 5l,0,49484,26884.0
2469,Gauteng - health,Soap personal hygiene bath 250g bar,0,0,2447500.0
2470,Gauteng - health,Sonar Machine,0,0,1650411.67
2471,Gauteng - health,Spectacle safety ultrasonic non-misting,0,0,25900.0
2472,Gauteng - health,Sphygmomanometer Aneroid,0,0,4857.6
2473,Gauteng - health,Sphygnomanometer aneroid pocket,0,0,22191.0
2474,Gauteng - health,Sryringe pump,0,0,128713.12
2475,Gauteng - health,Stand drip mobile Type A mild steel,0,0,5606.4
2476,Gauteng - health,Stand drip mobile type C,0,0,45131.4
2477,Gauteng - health,Stand drip mobile type C staineless steel,0,0,24070.08
2478,Gauteng - health,Stand hand sanitizer dispen foot press,0,61435,69235.0
2479,Gauteng - health,Stand roll basic monitor Edan iM50,0,0,9574.84
2480,Gauteng - health,"Stand, Bedpan & Urinal",0,0,55077.96
2481,Gauteng - health,"Stand, Gas cylinder trolley, for 300 mm Diameter Cylinder",0,0,2885.43
2482,Gauteng - health,"Stand, Medical Gas Cylinder",0,0,22979.95
2483,Gauteng - health,Standard pillows,0,0,9450.0
2484,Gauteng - health,Standard pillows blue,0,0,11214.0
2485,Gauteng - health,Steri-gage to monitor exposure 3m,0,0,2590.0
2486,Gauteng - health,Stethoscope,0,0,14569.0
2487,Gauteng - health,Stethoscope general,0,0,6496.8
2488,Gauteng - health,Stethoscope general use,0,0,812.1
2489,Gauteng - health,"Stethoscope, Adult/Paeds",0,0,13535.0
2490,Gauteng - health,Stool anaesthetist with castors,0,0,69897.2
2491,Gauteng - health,Stool foot doouble step,0,0,52326.6
2492,Gauteng - health,Stool foot double step,0,0,209306.4
2493,Gauteng - health,Stool vistor hospital,0,0,22173.3
2494,Gauteng - health,"Stool, anaesthetic",0,0,169446.35
2495,Gauteng - health,Suction Electric,0,0,130763.83
2496,Gauteng - health,Suction Unit mobile battery,0,0,52664.8
2497,Gauteng - health,"Suction pump, electric, mobile, with battery",0,0,227967.48
2498,Gauteng - health,Suction unit hand pump operated portable,0,0,12345.08
2499,Gauteng - health,Suction unit mobile battery ULTRA:JX820D,0,0,1226400.0
2500,Gauteng - health,Suction unit wall mounted,0,0,34848.98
2501,Gauteng - health,Suction unit wall-mount Dynavac ii Dual,0,0,132724.8
2502,Gauteng - health,Suction unit wall-mount a complete Ultra,0,0,125046.34
2503,Gauteng - health,"Suction unit, wall mount, double",0,0,8834151.38
2504,Gauteng - health,Suit scrub disposable large coloured,0,0,2856000.0
2505,Gauteng - health,Suit scrub disposable medium coloured,0,80445,80445.0
2506,Gauteng - health,Suit scrub disposable x-large coloured,0,0,2640000.0
2507,Gauteng - health,Suit scrub disposable xx-large coloured,0,0,984000.0
2508,Gauteng - health,Supply & instal hands free sanitiz stand,0,0,8280.0
2509,Gauteng - health,Swabs alcohol sterile 24x30mm,0,64550,64550.0
2510,Gauteng - health,Syringe driver TCI paeds/adult,0,0,208636.5
2511,Gauteng - health,Syringe driver basic 42222002-00000,0,0,732903.75
2512,Gauteng - health,Syringe driver portable 41105104-00002/3,0,0,422625.0
2513,Gauteng - health,Syringe pump RT4-05-069(A)ME,0,0,41727.3
2514,Gauteng - health,Syringe pumps,0,0,2582456.0
2515,Gauteng - health,TPH114/1 81/512818 Nursing transfer,0,0,9865.5
2516,Gauteng - health,Table Theatre Orthopaedic 42295112,0,0,730831.92
2517,Gauteng - health,Table overbed cantilever ABS plastic,0,0,53063.6
2518,Gauteng - health,Table overbed cantilever bonded wood,0,0,465915.33999999997
2519,Gauteng - health,Table utility,0,0,20653.05
2520,Gauteng - health,"Table, Overbed",0,0,769005.4
2521,Gauteng - health,Thermometer digital battery operated,0,0,4731.4
2522,Gauteng - health,Thermometer digital easy body,0,0,58334.0
2523,Gauteng - health,"Thermometer, clinical",0,0,13810.25
2524,Gauteng - health,Toshiba Xario 200(Tus-x200) Ultrasoun,0,611630,611630.0
2525,Gauteng - health,Tourniquet,0,0,81466.0
2526,Gauteng - health,Towel paper roll s/ply unperf 200mx182mm,0,0,67297.35
2527,Gauteng - health,Traction Table,0,0,964460.54
2528,Gauteng - health,Trap water ventilator D-fend,0,0,18656.85
2529,Gauteng - health,Trolley Emergency crash modern type,0,0,245174.64
2530,Gauteng - health,Trolley Morutuary 1860-2000mm,0,0,38930.0
2531,Gauteng - health,Trolley Soiled Linen Carrier with receptacle,0,0,3570.54
2532,Gauteng - health,Trolley anaesthetist size B type 5,0,0,90045.48
2533,Gauteng - health,Trolley anasthetist size C type 5,0,0,6114.2
2534,Gauteng - health,Trolley emergency crash cart modern type,0,0,286037.08
2535,Gauteng - health,Trolley gas Cyclinder for 188mm cylinder,0,0,10689.48
2536,Gauteng - health,Trolley gas Cylinder,0,0,4809.049999999999
2537,Gauteng - health,Trolley med dressing with bucket & bowl,0,0,122761.35
2538,Gauteng - health,Trolley medic instrum 455x915mm no rail,0,0,26918.94
2539,Gauteng - health,Trolley medical dressing size A type 4,0,0,32733.33
2540,Gauteng - health,Trolley medical dressing size C type 4,0,0,14202.84
2541,Gauteng - health,Trolley medical dressing type 4 size C,0,0,5917.85
2542,Gauteng - health,Trolley medical instrument size A type 2,0,0,4843.41
2543,Gauteng - health,Trolley medical instrument type 2 size B,0,0,3496.17
2544,Gauteng - health,Trolley mortuary,0,0,46719.96000000001
2545,Gauteng - health,Trolley patient with mattress,0,0,29496.8
2546,Gauteng - health,Trolley recovery complete with mattress,0,0,106890.1
2547,Gauteng - health,Trolley soiled instrument and inen,0,0,5793.3
2548,Gauteng - health,Trolley soiled instrument and linen,0,0,30897.6
2549,Gauteng - health,Trolley utility,0,0,12334.08
2550,Gauteng - health,"Trolley, Anaesthetic with one drawer",0,0,6114.2
2551,Gauteng - health,"Trolley, Emergency, Crash Cart",0,0,449486.84
2552,Gauteng - health,"Trolley, Medical, Dressing, Small, with Guardrails",0,0,3550.71
2553,Gauteng - health,"Trolley, Medical, Dressing, Small, with guard rails",0,0,17753.55
2554,Gauteng - health,"Trolley, Medical, Instruments, Large, No Guardrails",0,0,4843.41
2555,Gauteng - health,"Trolley, Medical, Instruments, Medium, No Guardrails",0,0,3496.17
2556,Gauteng - health,"Trolley, Medical, instruments, Medium (no guard rails)",0,0,34961.7
2557,Gauteng - health,"Trolley, Medical, instruments, large (no guard rails)",0,0,16144.7
2558,Gauteng - health,"Trolley, Soiled Linen Carrier, with Receptacle",0,0,560869.74
2559,Gauteng - health,"Trolley, Soiled Linen, Instruments with 3-She;ves",0,0,5793.3
2560,Gauteng - health,"Trolley, Soiled instruments (with 3 shelves)",0,0,19311.0
2561,Gauteng - health,"Trolley, medical, dressing, small (with guard rails)",0,0,11835.7
2562,Gauteng - health,Urinal Stands,0,0,6340.0
2563,Gauteng - health,Urinal male 910-1000ml with lid & handle,0,0,1725.0
2564,Gauteng - health,"Urinal, Male, Stainless Steel",0,0,2875.0
2565,Gauteng - health,V/P shunt set,0,0,129138.58
2566,Gauteng - health,VENTILATOR ADULT,0,0,1505713.02
2567,Gauteng - health,"VENTILATOR WITH PAEDS AND NEONATE MODES COMPLETE WITH CIRCURTS ,SIMV-VCV,PCV BIPAP",0,0,3317193.36
2568,Gauteng - health,Valumate MC infusion pumps,0,0,627900.0
2569,Gauteng - health,Valve auto IAP monitoring device,0,0,16081.0
2570,Gauteng - health,Ventilator,0,0,6061908.1899999995
2571,Gauteng - health,Ventilator CPAP Acutronic Fabian,0,0,26357612.22
2572,Gauteng - health,Ventilator adult transport portable,0,341531,743057.65
2573,Gauteng - health,Ventilator circuit Evaqua 2 peads 4 RCA,0,0,208028.0
2574,Gauteng - health,Ventilator circuit infant with G-219000,0,0,471400.0
2575,Gauteng - health,Ventilator circuit transport viasys 1200,0,0,496500.0
2576,Gauteng - health,Ventilator comprehen neo Bellavista 1000,0,0,2086717.8
2577,Gauteng - health,Ventilator drager oxylog 3000,0,0,414649.17
2578,Gauteng - health,Ventilator infant breathing circuit kit,0,0,17422.5
2579,Gauteng - health,Ventilator modes Mindray: Wato EX35,0,0,64450.5
2580,Gauteng - health,Ventilator paed & adult Carefusion AVEA,0,0,45063404.4
2581,Gauteng - health,Ventilator paed & adult Hamilton C3,0,0,890118.24
2582,Gauteng - health,Ventilator paed & adult Servo-Air,0,0,26054153.85
2583,Gauteng - health,Ventilator paeds & adult Carefusion,0,0,45063404.4
2584,Gauteng - health,Ventilator positive 42272204-00003,0,0,200630.98
2585,Gauteng - health,"Ventilator, patient, Paeds and Adult",0,0,105456629.0
2586,Gauteng - health,"Ventilator, transport",0,0,201277.37
2587,Gauteng - health,Ventilators ICU,0,0,6297510.300000001
2588,Gauteng - health,"Ventilators-ICU neonatal,paediatri adult",0,0,796652.24
2589,Gauteng - health,Video system laparoscopic genral surgery,0,0,1425119.67
2590,Gauteng - health,Visors disposable high-quality,0,0,6050400.0
2591,Gauteng - health,Vital Sign Monitor,0,0,130881.5
2592,Gauteng - health,"Vital Signs Monitor, Mobile",0,0,1041461.64
2593,Gauteng - health,"Vital signs monitor, ICU",0,0,14197645.0
2594,Gauteng - health,"Vital signs monitor, multi parameters (for A&E)",0,0,118205.76
2595,Gauteng - health,Wall mounted monitors: Mindray uMEC10,0,0,944750.4
2596,Gauteng - health,Warmer radiant infant Olidef Matrix SC,0,0,52345.5
2597,Gauteng - health,"Warmer, blood/fluid ( SBAH X 3)",0,0,298925.25
2598,Gauteng - health,"Warmer, fluid cabinet, 200-300L",0,0,3026805.38
2599,Gauteng - health,"Warmer, patient, forced air",0,0,771633.0
2600,Gauteng - health,Waste removal services,0,1669759,5260859.93
2601,Gauteng - health,Wheelchair 4 wheeler urban std 45cm,0,0,28695.36
2602,Gauteng - health,Wheelchair 4-wheeler urban std 45cm,0,0,23912.8
2603,Gauteng - health,Wheelchair with drip stand holder,0,0,19615.32
2604,Gauteng - health,Wipes clean sheet 600x300 blue 5x50,0,0,26220.0
2605,Gauteng - health,Wipes general purpose cleaning 23x23cm,0,0,10011.0
2606,Gauteng - health,Wipes protective barrier 100 per box,0,0,64840.0
2607,Gauteng - health,Wipes sanitizing 5l bucket 1000 sheets,0,0,170200.0
2608,Gauteng - health,X-ray digital mobile unit with wireless,0,0,4828702.98
2609,Gauteng - health,"X-ray unit, mobile",0,0,19314811.92
2610,Gauteng - health,adult bag mask resuscitator,0,0,17699.0
2611,Gauteng - health,cabinet medicine trolley,0,0,40378.2
2612,Gauteng - health,cardiac tralley table RT24-07-003,0,0,13788.2
2613,Gauteng - health,cover mattress  bed,0,0,27507.0
2614,Gauteng - health,draw sheets,0,0,23562.0
2615,Gauteng - health,flat sheet winter blue & green,0,0,75348.0
2616,Gauteng - health,fridge vaccine,0,0,183128.43
2617,Gauteng - health,lifeguard 20 Ptient  stretchery / trolley lg mat mattress,0,0,760085.0
2618,Gauteng - health,linen  trolley/ receptable,0,0,1033.95
2619,Gauteng - health,linen solid trolley,0,0,3570.54
2620,Gauteng - health,medicine trolley,0,0,59616.200000000004
2621,Gauteng - health,screen bedside,0,0,83167.2
2622,Gauteng - health,sunction unit mobile with battery,0,0,47398.32
2623,Gauteng - health,table overbed cantilever /cardiac table,0,0,110258.5
2624,Gauteng - health,trip stand mobile,0,0,28030.0
2625,Gauteng - health,video Laryngoscope,0,0,385749.26
2626,Gauteng - health,"video laryngoscope,multiple blade,6-8'' trollley mouted screen",0,0,383333.34
2627,Gauteng - health,winter sheets blue,0,0,40307.4
2628,Gauteng - infrastructure development,0,0,1406611,0.0
2629,Gauteng - infrastructure development,Infrastructure,Container Sanitizer 25 Litres,22288196,22288196.0
2630,Gauteng - infrastructure development,Infrastructure,Converting triage to Covid assesment room at Bertha Gxowa Hospital,553703,595853.2
2631,Gauteng - infrastructure development,Infrastructure,Covid 19 building renovations at old creche in Kopanong Hospital,13223400,14945990.16
2632,Gauteng - infrastructure development,Infrastructure,"Deep Cleaning of 11 Diagonal Building, Sebokeng Hospital Workshop, Tembisa Hospital and Thelle Mogoerane",686411,457607.0
2633,Gauteng - infrastructure development,Infrastructure,"Deep Cleaning of Carletonville, 18 Rissik Street and Westhoven",198420,132280.0
2634,Gauteng - infrastructure development,Infrastructure,Deep Cleaning of Corner House,286200,190800.0
2635,Gauteng - infrastructure development,Infrastructure,"Deep Cleaning of Discoverers Workshop, Masakhane Workshop, Luandry, Pholosong and Chris Hani Barangwanath Hospital",651599,488697.0
2636,Gauteng - infrastructure development,Infrastructure,Deep Cleaning of Kopanong Workshop,11760,8820.0
2637,Gauteng - infrastructure development,Infrastructure,"Deep Cleaning of Mamelodi Hospital Workshop, 18 Rissik Street and Thelle Mogoarane",1447388,1447388.16
2638,Gauteng - infrastructure development,Infrastructure,"Designed, Construction and Commissioning of Hospital Facility Consisting of 300 ICU bed units on Turn key basis",0,2167379938.1
2639,Gauteng - infrastructure development,Infrastructure,"Designed, Construction and Commissioning of Hospital Facility Consisting of 500 ICU bed units on Turn key basis",0,1489850371.0
2640,Gauteng - infrastructure development,Infrastructure,Disaster Medical Centre for Covid 19,0,0.0
2641,Gauteng - infrastructure development,Infrastructure,Disinfection  of Discoverers Building,253568,359040.0
2642,Gauteng - infrastructure development,Infrastructure,Dispenser Dismed touchless sanitiser,986242,1479362.4
